,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
36,"['5', '5.5', '6', '6.5', '7', '7.5', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12']","['Wonder Red F22 / Bliss Orange / Shadow Maroon F22', 'Legacy Purple / Legacy Purple / Magic Mauve S22', 'Core Black / Core Black / Core Black', 'Wonder Mauve / Wonder Mauve / Magic Mauve S22', 'Grey Two / Grey Two / Grey Two', 'Ecru Tint / Pulse Amber S22 / Flash Orange', 'Cloud White / Cloud White / Wonder Red F22', 'Metal Grey / Linen Green F22 / Off White', 'Core Black / Bliss Lilac F22 / Almost Pink S22', 'Cloud White / Cloud White / Bliss Pink F22']",[],['Product code: GX6670'],['Reviews (1586)'],['4.7'],['50.5549'],['89.0932'],['91.9294']
37,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '12', '13']","['Wonder Beige / Off White / Carbon', 'Core Black / Blue Dawn / Team Yellow']",[],['Product code: IE9325'],['Reviews (1)'],['5.0'],['50'],['100'],['100']
38,"['6', '7', '7.5', '8']","['Cloud White / Cloud White / Violet Fusion S23', 'Silver Dawn / Silver Dawn / Silver Violet', 'Core Black / Core Black / Beam Pink F22', 'Grey One / Grey Three / Cloud White', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Off White / Off White / Silver Metallic', 'Light Solid Grey / Silver Dawn / Solar Red', 'Cloud White / Zero Metalic / Lucid Pink', 'Arctic Night / Arctic Night / Lucid Pink', 'Silver Dawn / Silver Dawn / Almost Pink', 'Pink Fusion / Pink Fusion / Gold Metallic', 'Off White / Off White / Gold Metallic', 'Off White / Crew Blue / Bliss Lilac', 'Carbon / Carbon / Bright Red', 'Shadow Red / Shadow Red / Core Black', 'Magic Beige / Magic Beige / Off White', 'Wonder Beige / Wonder Beige / Wonder White', 'Cloud White / Cloud White / Silver Metallic', 'Wonder Beige / Wonder Taupe / Impact Orange', 'Grey Five / Grey Five / Pink Fusion', 'Off White / Off White / Wonder Quartz']",[],['Product code: GY9904'],['Reviews (467)'],['4.6'],['50'],['84.3148'],['90.6852']
39,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14', 'M 14 / W 15']","['Grey Three / Core Black / Grey Five', 'Cloud White / Grey One / Beam Orange', 'Aluminium / Olive Strata / Magic Beige', 'Grey One / Cloud White / Trace Grey', 'Sand Strata / Earth Strata / Shadow Red', 'Earth Strata / Core Black / Collegiate Green', 'Crystal White / Grey One / Grey Four', 'Core Black / Carbon / Grey Three', 'Magic Beige / Off White / Gum', 'Grey Five / Grey One / Beam Orange F22', 'Core Black / Silver Metallic / Trace Grey', 'Aluminium / Magic Beige F22 / Simple Brown', 'Almost Yellow F22 / Clear Blue / Shadow Olive S22']",[],['Product code: HQ9119'],['Reviews (8)'],['4.5'],['56.25'],['93.75'],['96.875']
40,"['M 5 / W 6', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13']","['Grey Three / Grey Three / Grey Two', 'Core Black / Grey Three / Carbon', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Solar Gold', 'Shadow Navy / Shadow Navy / Acid Orange', 'Cloud White / Zero Metalic / Crystal White', 'Grey One / Cloud White / Solar Red', 'Silver Violet S23 / Silver Violet S23 / Silver Dawn S23', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Carbon', 'Grey One / Silver Metallic / Core White', 'Core Black / Core Black / Coral Fusion', 'Orange / Orange / Core Black', 'Aluminium / Off White / Wonder Beige', 'Cloud White / Cloud White / Lucid Pink', 'Shadow Navy / Shadow Navy / Silver Metallic', 'Core Black / Core Black / Grey Six', 'Olive Strata / Core Black / Silver Pebble']",[],['Product code: IG2374'],['Reviews (193)'],['4.4'],['56.3472'],['76.2953'],['81.9948']
41,"['5.5', '6', '7']","['Cloud White / Cloud White / Violet Fusion S23', 'Silver Dawn / Silver Dawn / Silver Violet', 'Core Black / Core Black / Beam Pink F22', 'Grey One / Grey Three / Cloud White', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Off White / Off White / Silver Metallic', 'Light Solid Grey / Silver Dawn / Solar Red', 'Cloud White / Zero Metalic / Lucid Pink', 'Arctic Night / Arctic Night / Lucid Pink', 'Silver Dawn / Silver Dawn / Almost Pink', 'Pink Fusion / Pink Fusion / Gold Metallic', 'Off White / Off White / Gold Metallic', 'Off White / Crew Blue / Bliss Lilac', 'Carbon / Carbon / Bright Red', 'Shadow Red / Shadow Red / Core Black', 'Magic Beige / Magic Beige / Off White', 'Wonder Beige / Wonder Beige / Wonder White', 'Cloud White / Cloud White / Silver Metallic', 'Wonder Beige / Wonder Taupe / Impact Orange', 'Grey Five / Grey Five / Pink Fusion', 'Off White / Off White / Wonder Quartz']",[],['Product code: ID9675'],['Reviews (467)'],['4.6'],['50'],['84.3148'],['90.6852']
42,"['7', '7.5', '8', '8.5']",[],['Cloud White / Lucid Blue / Core Black'],['Product code: HQ4245'],['Reviews (115)'],['4.1'],['49.1304'],['72.1739'],['82.6087']
43,"['M 6.5 / W 7.5', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5']","['Off White / Off White / Off White', 'Unity Ink / Unity Ink / Off White', 'Silver Green / Off White / Light Brown', 'Clear Onix / Clear Onix / Carbon']",[],['Product code: ID4122'],['Reviews (11)'],['4.7'],['50'],['86.3636'],['90.9091']
44,"['M 6.5 / W 7.5', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5']","['Off White / Off White / Off White', 'Unity Ink / Unity Ink / Off White', 'Silver Green / Off White / Light Brown', 'Clear Onix / Clear Onix / Carbon']",[],['Product code: ID4122'],['Reviews (11)'],['4.7'],['50'],['86.3636'],['90.9091']
45,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5']",[],['Wonder Taupe S23 / Matte Silver / Olive Strata S23'],['Product code: HQ1443'],['Reviews (1)'],['5.0'],['50'],['100'],['100']
46,"['M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 13.5 / W 14.5']","['Cloud White / Core Black / Lucid Lemon', 'Bright Royal / Cloud White / Solar Red']",[],['Product code: IE6631'],['Reviews (38)'],['4.4'],['51.9737'],['75.6579'],['78.9474']
47,"['M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15', 'M 15 / W 16']","['Aluminium / Magic Beige F22 / Impact Orange F22', 'Clay Strata S23 / Bold Gold / Carbon']",[],['Product code: H03662'],['Reviews (11)'],['4.4'],['43.1818'],['86.3636'],['86.3636']
48,"['5.5', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Pulse Mint / Zero Metalic / Lucid Fuchsia', 'Grey One / Silver Metallic / Silver Dawn', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Arctic Fusion', 'Wonder Blue / Lucid Lemon / Arctic Night', 'Silver Violet / Zero Metalic / Silver Dawn', 'Light Aqua / Carbon / Solar Red', 'Chalk White / Silver Metallic / Wonder Blue']",[],['Product code: ID6928'],['Reviews (158)'],['4.6'],['47.6266'],['83.8608'],['91.2975']
49,"['M 4 / W 5', 'M 4.5 / W 5.5', 'M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14']","['Silver Metallic / Core Black / Cream White', 'Core Black / Carbon / Cloud White']",[],['Product code: IE7689'],['Reviews (32)'],['4.8'],['47.6562'],['74.2188'],['91.4062']
50,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']","['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Cloud White / Cloud White / Ash Pearl', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: HP3012'],['Reviews (3739)'],['4.4'],['59.8059'],['78.8487'],['85.9722']
51,"['5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10']","['Cloud White / Cloud White / Beam Yellow F22', 'Bliss / Burgundy / Linen Green F22', 'Grey One / Silver Metallic / Almost Blue F22', 'Cloud White / Silver Metallic / Clear Pink']",[],['Product code: GX2613'],['Reviews (49)'],['4.8'],['47.449'],['89.2857'],['95.4082']
52,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']","['Chalk White / Aluminium / Aluminium', 'Core Black / Grey Six / Grey Six', 'Cloud White / Grey One / Grey One', 'Core Black / Core Black / Grey Six']",[],['Product code: IF3197'],['Reviews (22)'],['4.6'],['51.1364'],['85.2273'],['90.9091']
53,"['M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Grey Three / Grey Three / Grey Two', 'Core Black / Grey Three / Carbon', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Solar Gold', 'Shadow Navy / Shadow Navy / Acid Orange', 'Cloud White / Zero Metalic / Crystal White', 'Grey One / Cloud White / Solar Red', 'Silver Violet S23 / Silver Violet S23 / Silver Dawn S23', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Carbon', 'Grey One / Silver Metallic / Core White', 'Core Black / Core Black / Coral Fusion', 'Orange / Orange / Core Black', 'Aluminium / Off White / Wonder Beige', 'Cloud White / Cloud White / Lucid Pink', 'Shadow Navy / Shadow Navy / Silver Metallic', 'Core Black / Core Black / Grey Six', 'Olive Strata / Core Black / Silver Pebble']",[],['Product code: HP5972'],['Reviews (193)'],['4.4'],['56.3472'],['76.2953'],['81.9948']
54,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Grey Three / Grey Three / Grey Two', 'Core Black / Grey Three / Carbon', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Solar Gold', 'Shadow Navy / Shadow Navy / Acid Orange', 'Cloud White / Zero Metalic / Crystal White', 'Grey One / Cloud White / Solar Red', 'Silver Violet S23 / Silver Violet S23 / Silver Dawn S23', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Carbon', 'Grey One / Silver Metallic / Core White', 'Core Black / Core Black / Coral Fusion', 'Orange / Orange / Core Black', 'Aluminium / Off White / Wonder Beige', 'Cloud White / Cloud White / Lucid Pink', 'Shadow Navy / Shadow Navy / Silver Metallic', 'Core Black / Core Black / Grey Six', 'Olive Strata / Core Black / Silver Pebble']",[],['Product code: HP5970'],['Reviews (193)'],['4.4'],['56.3472'],['76.2953'],['81.9948']
55,"['7.5', '8', '8.5', '9', '9.5', '10']","['Core Black / Bright Royal / Better Scarlet S23', 'Cloud White / Cloud White / Core Black']",[],['Product code: HQ6041'],['Reviews (14)'],['4.9'],['53.5714'],['89.2857'],['96.4286']
56,"['M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 13 / W 14']","['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: IG5892'],['Reviews (289)'],['4.8'],['51.6436'],['90.8304'],['93.7716']
57,"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']","['Magic Mauve S22 / Wonder Mauve / Wonder Red F22', 'Cloud White / Night Metallic / Bliss Orange', 'Cloud White / Silver Metallic / Almost Blue', 'Cloud White / Cloud White / Cloud White', 'Coral Fusion / Cloud White / Acid Orange', 'Crystal White / Silver Violet S23 / Blue Dawn S23', 'White Tint / Zero Metalic / Shadow Navy S22', 'Silver Violet / Violet Fusion / Pulse Mint']",[],['Product code: GX9265'],['Reviews (284)'],['4.4'],['49.4718'],['84.5951'],['82.5704']
58,"['5', '5.5', '6', '6.5']","['Core Black / Cloud White / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Grey One / Core Black / Cloud White', 'Almost Yellow F22 / Orange Tint / Wonder White F21', 'Cloud White / Bliss Lilac / Core Black', 'Core Black / Core Black / Core Black', 'Core Black / Solar Yellow / Bliss Pink', 'Cloud White / Clear Pink / Acid Orange', 'Cloud White / Off White / Core Black', 'Wild Pink / Cloud White / Cloud White']",[],['Product code: IG5058'],['Reviews (4174)'],['4.7'],['49.6937'],['83.9359'],['89.746']
59,"['6', '6.5', '7', '7.5', '8', '8.5', '9.5', '11']","['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Cloud White / Cloud White / Ash Pearl', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",[],['Product code: GW9473'],['Reviews (3739)'],['4.4'],['59.8059'],['78.8487'],['85.9722']
60,"['M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 12 / W 13', 'M 13 / W 14']",[],['Off White / Core Black / Off White'],['Product code: ID7494'],[],[],[],[],[]
61,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Core Black / Grey Three / Red', 'Magic Lime S22 / Burgundy / Orbit Green F21', 'Core Black / Grey Three / Red', 'Burgundy / Orbit Green F21 / Turbo']",[],['Product code: GZ9840'],['Reviews (3)'],['3.3'],['58.3333'],['91.6667'],['83.3333']
62,"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Burgundy / Core Black / Pulse Lime S22', 'Silver Violet S23 / Wonder Steel F22 / Core Black', 'Burgundy / Core Black / Pulse Lime S22', 'Hazy Emerald S21 / Core Black / Acid Mint']",[],['Product code: GZ4655'],['Reviews (5)'],['5.0'],['70'],['75'],['100']
63,"['M 6.5 / W 7.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15', 'M 15 / W 16']","['Core Black / Grey Six / Grey Six', 'Orbit Grey / Grey Five / Grey Five', 'Solar Red / Bright Red / Shadow Red', 'Preloved Green / Legend Ivy / Green Spark', 'Olive Strata / Core Black / Lucid Lemon', 'Core Black / Grey Five / Grey Five']",[],['Product code: HQ8775'],['Reviews (212)'],['4.7'],['50.3538'],['85.3774'],['89.8585']
64,"['M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14']","['Grey Three / Core Black / Grey Five', 'Cloud White / Grey One / Beam Orange', 'Aluminium / Olive Strata / Magic Beige', 'Grey One / Cloud White / Trace Grey', 'Sand Strata / Earth Strata / Shadow Red', 'Earth Strata / Core Black / Collegiate Green', 'Crystal White / Grey One / Grey Four', 'Core Black / Carbon / Grey Three', 'Magic Beige / Off White / Gum', 'Grey Five / Grey One / Beam Orange F22', 'Core Black / Silver Metallic / Trace Grey', 'Aluminium / Magic Beige F22 / Simple Brown', 'Almost Yellow F22 / Clear Blue / Shadow Olive S22']",[],['Product code: GX2022'],['Reviews (8)'],['4.5'],['56.25'],['93.75'],['96.875']
65,"['M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13']","['Magic Grey Met / Impact Orange / Shadow Navy', 'Core Black / Red / Carbon', 'Cloud White / Gold Metallic / Core Black', 'Cloud White / Core Black / Blue Dawn', 'Core Black / Team Semi Sol Green2 / Impact Orange']",[],['Product code: IF5282'],['Reviews (545)'],['4.7'],['48.8073'],['88.0275'],['89.633']
66,[],"['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: IG5878'],['Reviews (289)'],['4.8'],['51.6436'],['90.8304'],['93.7716']
67,"['M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12']","['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: IG5890'],['Reviews (289)'],['4.8'],['51.6436'],['90.8304'],['93.7716']
68,"['5.5', '6', '8.5', '11']","['Chalk White / Chalk White / Pink Strata', 'Pink Strata / Pink Strata / Shadow Red', 'Cloud White / Blue Dawn S23 / Beam Pink F22', 'Mgh Solid Grey / Grey Four / Wonder Quartz S23']",[],['Product code: IF5274'],['Reviews (89)'],['3.6'],['45.5056'],['59.2697'],['62.6404']
69,"['M 6.5 / W 7.5', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Grey Three / Grey Three / Grey Two', 'Core Black / Grey Three / Carbon', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Solar Gold', 'Shadow Navy / Shadow Navy / Acid Orange', 'Cloud White / Zero Metalic / Crystal White', 'Grey One / Cloud White / Solar Red', 'Silver Violet S23 / Silver Violet S23 / Silver Dawn S23', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Carbon', 'Grey One / Silver Metallic / Core White', 'Core Black / Core Black / Coral Fusion', 'Orange / Orange / Core Black', 'Aluminium / Off White / Wonder Beige', 'Cloud White / Cloud White / Lucid Pink', 'Shadow Navy / Shadow Navy / Silver Metallic', 'Core Black / Core Black / Grey Six', 'Olive Strata / Core Black / Silver Pebble']",[],['Product code: HP5974'],['Reviews (193)'],['4.4'],['56.3472'],['76.2953'],['81.9948']
70,[],"['Halo Blue / Blue Dawn / Solar Red', 'Carbon / Off White / Screaming Orange', 'Wonder Quartz / Bright Royal / Wonder Clay', 'Silver Dawn / Shadow Navy / Coral Fusion', 'Shadow Violet F23 / Silver Violet S23 / Carbon', 'Core Black / Core Black / Grey Six', 'Dash Grey / Cloud White / Silver Metallic', 'Cloud White / Grey Four / Better Scarlet S23', 'Grey Five / Grey Five / Bliss Lilac', 'Off White / Cloud White / Linen Green', 'Core White / Wonder Quartz / Bliss Orange']",[],['Product code: ID9584'],['Reviews (157)'],['4.4'],['62.7389'],['86.9427'],['88.8535']
